URL,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CACHE_CONTROL,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPROV,WHOIS_REGDATE,UPDATE_DATE,WHITIN_DOMAIN,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,UDP_PACKETS,TCP_URG_PACKETS,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,TIPO
B0_97,82,14,UTF-8,cloudflare-nginx,no-cache; must-revalidate; max-age=0,NA,None,None,17/04/1996 0:00,18/04/2017 0:00,electronichouse.com,14,9,2,2200,0,0,20,18,6009,2682,20,6,Benigna
M4_64,83,17,utf-8,Microsoft-IIS/6.0,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,US,California,18/06/2003 0:00,14/06/2016 0:00,88logistics.com,1,1,1,90,0,0,1,5,416,90,1,0,Maligna
B0_1035,83,17,UTF-8,Server,None,NA,US,NV,1/11/1994 0:00,30/04/2014 0:00,amazon.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_202,83,11,UTF-8,Apache,no-cache; must-revalidate; max-age=0,NA,JP,Fukuoka,15/09/2013 0:00,4/08/2016 0:00,stanleycupplayoffs2008.com,11,4,4,1278,0,0,17,16,1874,1750,17,6,Benigna
B0_2096,83,16,UTF-8,nginx/1.9.13,None,NA,US,WA,25/11/1995 0:00,9/10/2015 0:00,expedia.com,7,3,3,630,0,0,7,5,310,630,7,0,Benigna
B0_210,83,21,UTF-8,nginx/1.6.2,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,2034,US,CO,2/04/2009 0:00,21/03/2017 0:00,picktorrent.com,22,8,7,1628,0,0,26,25,14894,1944,26,4,Benigna
B0_232,83,14,utf-8,cloudflare-nginx,None,NA,None,None,14/10/1999 0:00,20/11/2013 0:00,proboards.com,24,10,4,3705,0,0,32,32,11756,4319,32,8,Benigna
B0_423,83,15,UTF-8,GSE,no-cache; no-store; max-age=0; must-revalidate,34930,US,CA,31/07/2000 0:00,29/06/2016 0:00,blogspot.com,29,0,3,2523,0,0,33,34,44807,2881,33,4,Benigna
B0_488,83,19,ISO-8859-1,Apache/2.2.22 (Debian),None,5866,AE,Dubai,10/12/2010 0:00,11/10/2016 0:00,yellow-page-canada.com,9,0,3,1165,0,0,15,16,1673,1673,15,6,Benigna
B0_752,83,13,ISO-8859-1,nginx,None,162,US,Minnesota,5/11/1996 5:00,29/08/2016 20:58,publicradio.org,24,3,7,2676,0,0,28,20,3594,3000,28,4,Benigna
B0_806,83,17,UTF-8,Apache-Coyote/1.1,no-cache,46886,None,None,16/09/2004 0:00,28/03/2016 0:00,zillow.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
M0_63,84,15,UTF-8,Apache/2.2.22 (Debian),no-store; no-cache; must-revalidate; post-check=0; pre-check=0,11323,US,Washington,8/03/2003 0:00,9/03/2017 0:00,free-crochet-pattern.com,25,0,5,2262,0,0,29,27,33205,2588,29,4,Maligna
B0_1071,84,17,UTF-8,Apache,max-age=2592000,12773,US,UTAH,12/08/2005 0:00,12/08/2016 0:00,epltalk.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1385,84,12,ISO-8859-1,Apache/2.2.15 (CentOS),private,23412,US,Arizona,9/02/2005 0:00,2/02/2016 0:00,bodybuildingdungeon.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1394,84,15,utf-8,Apache,store; no-cache; must-revalidate; post-check=0; pre-check=0,8326,US,Texas,23/11/1998 0:00,24/04/2015 0:00,wilsoncountynews.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_219,84,14,ISO-8859-1,None,private; no-cache; no-store; must-revalidate,NA,US,CA,29/03/1997 0:00,29/11/2016 0:00,facebook.com,67,17,5,13331,0,0,73,70,67914,13771,73,6,Benigna
B0_2225,84,14,UTF-8,GSE,no-cache; no-store; max-age=0; must-revalidate,11243,US,CA,31/07/2000 0:00,29/06/2016 0:00,blogspot.com,11,11,7,834,0,0,11,13,894,834,11,0,Benigna
M0_61,85,13,UTF-8,Apache/2.2.22 (Debian),no-store; no-cache; must-revalidate; post-check=0; pre-check=0,8364,US,Washington,14/03/2004 0:00,15/03/2017 0:00,callingcardsinstantly.com,37,0,8,3630,0,0,43,40,34113,4118,43,6,Maligna
B0_1048,85,18,ISO-8859-1,None,max-age=60,NA,US,NJ,27/06/1996 0:00,1/11/2016 0:00,oregonlive.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2083,85,12,UTF-8,cloudflare-nginx,max-age=2,NA,US,WA,7/04/2011 0:00,11/03/2017 0:00,manufacturedirections.net,7,7,3,618,0,0,7,9,562,618,7,0,Benigna
B0_2256,85,15,UTF-8,GSE,no-cache; no-store; max-age=0; must-revalidate,27976,US,CA,31/07/2000 0:00,29/06/2016 0:00,blogspot.com,7,7,3,582,0,0,7,9,632,582,7,0,Benigna
B0_1261,86,15,UTF-8,GSE,no-cache; no-store,NA,US,CA,31/07/2000 0:00,29/06/2016 0:00,blogspot.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1352,86,17,UTF-8,Apache,None,58,US,MI,19/05/2016 0:00,26/09/2016 0:00,hypeeater.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2075,86,16,utf-8,Apache/2.4.25,no-cache,3500,US,Arizona,24/05/2006 0:00,6/10/2016 0:00,visitlongbranch.com,30,8,9,2296,0,0,30,11,688,2296,30,0,Benigna
B0_2196,86,17,utf-8,None,None,959,US,WA,12/02/2000 0:00,16/08/2016 0:00,hotpads.com,10,9,8,804,0,0,10,13,826,804,10,0,Benigna
B0_340,86,13,ISO-8859-1,Roxen/5.4.98-r2,None,13747,US,IL,3/05/2004 0:00,4/05/2016 0:00,mchenrycountysports.com,20,0,2,2487,0,0,26,18,2587,2979,26,6,Benigna
B0_430,86,16,UTF-8,GSE,no-cache; no-store; max-age=0; must-revalidate,14291,US,CA,31/07/2000 0:00,29/06/2016 0:00,blogspot.com,67,4,10,6257,0,0,71,53,51527,6619,71,4,Benigna
B0_595,86,15,utf-8,cloudflare-nginx,private; max-age=0; must-revalidate,NA,US,California,15/12/1998 0:00,25/04/2016 0:00,ioffer.com,10,0,2,2202,0,0,14,15,3304,2490,14,4,Benigna
B0_958,86,16,UTF-8,Apache/2.2.15 (CentOS),private; max-age=0,15108,US,CA,15/04/2002 0:00,13/04/2016 0:00,sherdog.net,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1069,87,17,UTF-8,nginx,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,US,California,8/05/2001 0:00,19/04/2015 0:00,metacafe.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_122,87,13,UTF-8,mw2180.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,15187,US,CA,13/01/2001 0:12,12/12/2015 10:16,wikipedia.org,26,22,1,4523,0,0,32,34,26400,4979,32,6,Benigna
B0_2181,87,18,UTF-8,nginx,None,NA,US,FL,5/02/2009 0:00,16/01/2017 0:00,airlockalpha.com,8,5,5,660,0,0,8,10,661,660,8,0,Benigna
B0_407,87,15,utf-8,Microsoft-IIS/7.5,public; max-age=180,9083,US,va,29/04/1994 0:00,30/08/2013 0:00,usatoday.com,14,0,5,1482,0,0,20,18,8797,1914,20,6,Benigna
B0_508,87,14,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,KS,7/07/1997 0:00,5/07/2016 0:00,motherearthnews.com,17,6,10,1457,0,0,21,20,2112,1781,21,4,Benigna
B0_589,87,16,UTF-8,nginx,max-age=900; private,30824,US,CA,5/03/1994 0:00,2/02/2017 0:00,cnet.com,17,9,2,3124,0,0,23,21,9563,3564,23,6,Benigna
B0_892,87,16,UTF-8,GSE,no-cache; no-store; max-age=0; must-revalidate,48831,US,CA,31/07/2000 0:00,29/06/2016 0:00,blogspot.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1006,88,14,us-ascii,Microsoft-HTTPAPI/2.0,None,257,US,NY,22/05/1995 0:00,21/04/2016 0:00,rrstar.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2022,88,15,iso-8859-1,None,None,411,US,WV,23/04/1996 0:00,26/03/2017 0:00,register-herald.com,12,4,9,936,0,0,12,14,904,936,12,0,Benigna
B0_2306,88,17,utf-8,Microsoft-IIS/7.5,public; max-age=180,9084,US,va,29/04/1994 0:00,30/08/2013 0:00,usatoday.com,8,8,1,1008,0,0,8,8,486,1008,8,0,Benigna
B0_2318,88,17,UTF-8,cloudflare-nginx,max-age=600; must-revalidate,NA,CA,ON,1/08/2007 0:00,3/03/2016 0:00,sportsofboston.com,4,3,2,432,0,0,4,6,372,432,4,0,Benigna
B0_378,88,16,UTF-8,nginx/1.11.10,None,NA,None,None,21/05/1997 0:00,26/07/2016 0:00,comicbookresources.com,30,0,4,3207,0,0,34,50,48750,3527,34,4,Benigna
B0_42,88,15,UTF-8,Pizza/pepperoni,max-age=0;no-cache; no-store; must-revalidate,13776,US,WA,16/11/1994 0:00,28/10/2015 0:00,classmates.com,20,2,8,2133,0,0,24,26,17337,2437,24,4,Benigna
B0_494,88,15,UTF-8,Apache,max-age=3600; public; must-revalidate; proxy-revalidate,NA,None,None,25/03/2010 0:00,25/03/2017 0:00,clothes-fashion.com,11,3,4,1346,0,0,15,16,1725,1670,15,4,Benigna
B0_591,88,13,utf-8,Apache,public; max-age=120,33799,US,NY,27/01/1995 0:00,24/01/2017 0:00,businessweek.com,84,32,4,7350,0,0,90,110,143113,7830,90,6,Benigna
B0_785,88,16,utf-8,Microsoft-IIS/7.5,public; max-age=180,9083,US,va,29/04/1994 0:00,30/08/2013 0:00,usatoday.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
M4_27,89,18,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,0,0,0,0,0,0,0,2,124,0,0,0,Maligna
B0_2017,89,12,utf-8,None,public; max-age=900,30193,US,GA,9/08/1994 0:00,23/06/2016 0:00,weather.com,25,13,8,1818,0,0,25,7,438,1818,25,0,Benigna
B0_2039,89,20,UTF-8,Apache/2.2.14 (Ubuntu),no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,US,CA,26/03/2002 0:00,23/02/2017 0:00,mxdwn.com,4,3,2,432,0,0,4,4,244,432,4,0,Benigna
B0_2117,89,16,UTF-8,cloudflare-nginx,no-cache; max-age=0; must-revalidate,NA,US,New York,26/04/1996 0:00,20/12/2013 0:00,elliman.com,9,3,4,738,0,0,9,5,306,738,9,0,Benigna
B0_2159,89,13,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,CA,19/05/2003 0:00,10/10/2016 0:00,maxpreps.com,6,2,5,516,0,0,6,4,246,516,6,0,Benigna
B0_2175,89,14,utf-8,Microsoft-IIS/8.5,public; max-age=300,246324,None,None,None,None,wisconsin.gov,7,6,2,786,0,0,7,7,432,786,7,0,Benigna
B0_2178,89,16,utf-8,cloudflare-nginx,None,0,US,IL,12/12/1990 0:00,8/06/2015 0:00,latimes.com,6,3,2,564,0,0,6,4,244,564,6,0,Benigna
B0_336,89,17,UTF-8,GSE,no-cache; no-store; max-age=0; must-revalidate,37836,US,CA,31/07/2000 0:00,29/06/2016 0:00,blogspot.com,55,6,14,4155,0,0,59,53,45079,4533,59,4,Benigna
B0_672,89,15,utf-8,Apache,no-cache,19856,US,NY,18/01/1994 0:00,21/10/2016 0:00,nytimes.com,73,58,6,6789,0,0,79,89,110553,7245,79,6,Benigna
B0_768,89,20,utf-8,ebay server,private,NA,US,CA,4/08/1995 0:00,26/01/2017 0:00,ebay.com,25,0,8,2200,0,0,29,30,28829,2480,29,4,Benigna
B0_1004,90,15,utf-8,nginx/1.6.2,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,None,None,20/10/2000 0:00,28/04/2017 0:00,umanitoba.ca,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2255,90,16,UTF-8,nginx/1.9.13,None,40605,US,TX,2/07/1999 0:00,9/03/2015 0:00,igougo.com,7,4,4,630,0,0,7,9,568,630,7,0,Benigna
B0_2273,90,17,iso-8859-1,Apache,None,392,US,New York,17/03/2009 0:00,7/04/2016 0:00,elevatorexpert.net,7,3,3,606,0,0,7,4,244,606,7,0,Benigna
B0_57,90,17,UTF-8,nginx/0.8.55,None,NA,CA,ON,27/05/2006 0:00,8/08/2015 0:00,firstshowing.net,17,3,4,2162,0,0,23,24,14374,2634,23,6,Benigna
B0_621,90,16,utf-8,nginx,max-age=0; private; must-revalidate,19793,US,IL,25/07/1995 0:00,22/03/2017 0:00,suntimes.com,38,1,9,3432,0,0,42,48,64807,3754,42,4,Benigna
B0_767,90,17,utf-8,ebay server,private,NA,US,CA,4/08/1995 0:00,26/01/2017 0:00,ebay.com,7,0,5,804,1,0,8,2,124,804,8,0,Benigna
B0_960,90,16,UTF-8,ebay server,None,NA,US,CA,4/08/1995 0:00,26/01/2017 0:00,ebay.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_533,91,17,UTF-8,GSE,private; max-age=0,38155,US,CA,31/07/2000 0:00,29/06/2016 0:00,blogspot.com,39,0,2,3223,0,0,43,41,42120,3597,43,4,Benigna
B0_645,91,14,UTF-8,Apache,no-store; no-cache; must-revalidate,9406,IE,CO. DUBLIN,11/08/2009 0:00,4/03/2017 0:00,petinsuranceireland.com,13,3,6,1591,0,0,17,15,1936,1931,17,4,Benigna
B0_821,91,19,UTF-8,Apache/2.2.22,None,20,PH,Metro Manila,24/03/2005 0:00,13/03/2017 0:00,oddjack.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1093,92,19,UTF-8,Apache/2.4.7 (Ubuntu),no-store; no-cache; must-revalidate; post-check=0; pre-check=0,5610,US,MI,8/07/1996 0:00,27/09/2012 0:00,statenews.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1324,92,18,UTF-8,Apache,max-age=300,30285,US,NY,29/03/1994 0:00,26/03/2017 0:00,sfgate.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_475,92,17,utf-8,Microsoft-IIS/7.5,public; max-age=180,9084,US,va,29/04/1994 0:00,30/08/2013 0:00,usatoday.com,16,1,6,1607,0,0,22,18,1690,2055,22,6,Benigna
B0_566,92,18,utf-8,Apache,public; max-age=60,11363,None,None,None,None,purdue.edu,47,10,6,4576,0,0,55,52,49426,5282,55,8,Benigna
B0_629,92,15,utf-8,None,private,37687,US,FL,1/02/1994 0:00,28/04/2016 0:00,legacy.com,11,0,3,1358,0,0,17,16,9432,1798,17,6,Benigna
B0_826,92,16,utf-8,None,private,38483,US,FL,1/02/1994 0:00,28/04/2016 0:00,legacy.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_901,92,18,ISO-8859-1,None,private; no-cache; no-store; must-revalidate,NA,US,CA,29/03/1997 0:00,29/11/2016 0:00,facebook.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
M4_63,93,19,utf-8,Microsoft-IIS/6.0,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,US,California,18/06/2003 0:00,14/06/2016 0:00,88logistics.com,1,1,1,90,0,0,1,4,354,90,1,0,Maligna
B0_139,93,19,ISO-8859-1,Microsoft-IIS/7.5,private,16479,US,va,29/04/1994 0:00,30/08/2013 0:00,usatoday.com,41,28,6,5321,0,0,49,45,24126,5935,49,8,Benigna
M0_168,94,20,UTF-8,Apache,None,58,US,Massachusetts,2/01/2016 0:00,13/02/2017 0:00,crackzone.net,11,0,3,1260,0,0,19,17,2399,1850,19,8,Maligna
M4_65,94,19,utf-8,Microsoft-IIS/6.0,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,US,California,18/06/2003 0:00,14/06/2016 0:00,88logistics.com,1,1,1,90,0,0,1,4,354,90,1,0,Maligna
M4_68,94,19,utf-8,Microsoft-IIS/6.0,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,US,California,18/06/2003 0:00,14/06/2016 0:00,88logistics.com,0,0,0,0,0,0,0,3,186,0,0,0,Maligna
B0_668,94,19,UTF-8,Apache/2.4.7 (Ubuntu),None,8404,US,Massachusetts,24/02/2008 18:32,25/02/2017 14:18,threepress.org,20,8,6,2976,0,0,26,23,8187,3476,26,6,Benigna
M4_66,95,19,utf-8,Microsoft-IIS/6.0,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,US,California,18/06/2003 0:00,14/06/2016 0:00,88logistics.com,1,1,1,90,0,0,1,4,354,90,1,0,Maligna
M4_67,95,19,utf-8,Microsoft-IIS/6.0,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,US,California,18/06/2003 0:00,14/06/2016 0:00,88logistics.com,1,1,1,90,0,0,1,5,416,90,1,0,Maligna
B0_1183,95,14,utf-8,Microsoft-IIS/8.5,no-cache,6783,GB,London,2/12/1997 0:00,16/11/2016 0:00,internationallawoffice.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1253,95,19,UTF-8,nginx,no-cache; must-revalidate; max-age=60,NA,US,CA,3/03/2000 0:00,12/01/2017 0:00,wordpress.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_185,95,19,ISO-8859-1,nginx,None,162,None,None,17/10/2008 0:00,24/03/2017 0:00,unrealitymag.com,12,2,3,1316,0,0,14,22,16475,1468,14,2,Benigna
B0_2094,95,15,us-ascii,Microsoft-HTTPAPI/2.0,None,324,None,None,None,None,bc.ca,8,7,4,636,0,0,8,9,630,636,8,0,Benigna
B0_2209,95,19,ISO-8859-1,Varnish,None,9,US,DC,16/02/2010 0:00,11/02/2017 0:00,onceametro.com,5,3,3,486,0,0,5,5,306,486,5,0,Benigna
B0_1263,96,18,utf-8,nginx/1.8.0,None,55367,US,va,10/05/1996 0:00,9/04/2017 0:00,kffl.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_805,96,15,ISO-8859-1,Varnish,None,9,US,DC,27/01/2007 0:00,22/01/2017 0:00,bloodyelbow.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_819,96,19,utf-8,nginx,None,NA,US,California,24/09/2006 0:00,26/08/2015 0:00,scribd.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
M0_172,97,15,UTF-8,Apache/2.2.22 (Debian),no-store; no-cache; must-revalidate; post-check=0; pre-check=0,8755,UY,Montevideo,8/06/2009 3:48,30/05/2016 18:18,puenteaereo.info,3,0,2,198,0,0,3,6,384,198,3,0,Maligna
M0_174,97,15,UTF-8,Apache/2.2.22 (Debian),no-store; no-cache; must-revalidate; post-check=0; pre-check=0,8762,UY,Montevideo,8/06/2009 3:48,30/05/2016 18:18,puenteaereo.info,3,0,2,198,0,0,3,6,384,198,3,0,Maligna
B0_255,97,17,UTF-8,cloudflare-nginx,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,US,LA,20/10/2003 0:00,15/01/2015 0:00,torrentreactor.net,43,0,2,3252,0,0,47,47,60076,3564,47,4,Benigna
B0_300,97,19,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,7778,None,None,None,None,qc.ca,19,3,4,1948,0,0,23,26,12186,2280,23,4,Benigna
B0_673,97,15,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,PA,19/04/2003 0:00,26/09/2013 0:00,thefreelibrary.com,40,32,7,5024,0,0,46,37,15154,5500,46,6,Benigna
B0_1208,98,19,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,UT,5/02/1999 0:00,16/06/2014 0:00,genealogy.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2063,98,16,UTF-8,Microsoft-IIS/7.5,None,NA,None,None,20/12/1999 0:00,21/10/2016 0:00,profilecanada.com,16,7,10,1176,0,0,16,16,1030,1176,16,0,Benigna
B0_2216,98,18,UTF-8,nginx,None,NA,KG,KG,29/12/2007 0:00,14/11/2016 0:00,glamourvanity.com,6,3,2,564,0,0,6,5,306,564,6,0,Benigna
B0_243,98,18,UTF-8,nginx,None,NA,US,nj,4/03/1996 0:00,1/02/2017 0:00,nbcsports.com,44,17,11,5171,0,0,52,46,36825,5811,52,8,Benigna
B0_355,98,16,utf-8,nginx,private; no-store; no-cache; max-age=0,6730,US,CA,6/08/2002 0:00,5/08/2013 0:00,smugmug.com,22,10,9,2784,0,0,28,30,14114,3312,28,6,Benigna
B0_693,98,18,UTF-8,nginx,None,NA,KG,KG,29/12/2007 0:00,14/11/2016 0:00,glamourvanity.com,21,3,6,2038,0,0,25,14,1507,2354,25,4,Benigna
M4_17,99,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,0,0,0,0,0,0,0,2,124,0,0,0,Maligna
M4_7,99,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,0,0,0,0,0,0,0,3,186,0,0,0,Maligna
B0_1134,99,14,ISO-8859-1,Apache/2.4.7 (Ubuntu),None,2743,US,IL,10/01/2000 0:00,8/11/2016 0:00,schoolwebpages.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2234,99,16,UTF-8,Apache,max-age=2592000,12588,US,FLORIDA,17/05/2007 0:00,17/05/2016 0:00,majorleaguesoccertalk.com,4,3,2,432,0,0,4,5,310,432,4,0,Benigna
B0_334,99,22,ISO-8859-1,Microsoft-IIS/7.5,None,2346,SC,Other,10/08/2016 0:00,13/08/2016 0:00,mp3shake.com,19,5,5,2137,0,0,23,29,17922,2425,23,4,Benigna
B0_374,99,15,utf-8,Microsoft-IIS/8.5,no-cache,NA,CA,ON,23/12/1995 0:00,8/02/2017 0:00,montrealgazette.com,20,2,6,2010,0,0,24,24,13434,2334,24,4,Benigna
M4_1,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,2,1,2,132,0,0,2,4,256,132,2,0,Maligna
M4_10,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,0,0,0,0,0,0,0,3,186,0,0,0,Maligna
M4_11,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,0,0,0,0,0,0,0,3,186,0,0,0,Maligna
M4_12,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,0,0,0,0,0,0,0,3,186,0,0,0,Maligna
M4_13,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,0,0,0,0,0,0,0,3,186,0,0,0,Maligna
M4_14,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,0,0,0,0,0,0,0,3,186,0,0,0,Maligna
M4_15,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,0,0,0,0,0,0,0,2,124,0,0,0,Maligna
M4_16,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,0,0,0,0,0,0,0,2,124,0,0,0,Maligna
M4_18,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,0,0,0,0,0,0,0,2,124,0,0,0,Maligna
M4_19,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,0,0,0,0,0,0,0,2,124,0,0,0,Maligna
M4_2,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,1,0,1,66,0,0,1,3,190,66,1,0,Maligna
M4_20,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,0,0,0,0,0,0,0,2,124,0,0,0,Maligna
M4_21,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,0,0,0,0,0,0,0,2,124,0,0,0,Maligna
M4_22,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,0,0,0,0,0,0,0,3,186,0,0,0,Maligna
M4_23,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,0,0,0,0,0,0,0,3,186,0,0,0,Maligna
M4_24,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,0,0,0,0,0,0,0,3,186,0,0,0,Maligna
M4_25,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,0,0,0,0,0,0,0,2,124,0,0,0,Maligna
M4_26,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,0,0,0,0,0,0,0,2,124,0,0,0,Maligna
M4_3,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,1,0,1,66,0,0,1,3,190,66,1,0,Maligna
M4_4,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,1,0,1,66,0,0,1,3,190,66,1,0,Maligna
M4_5,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,1,0,1,66,0,0,1,3,190,66,1,0,Maligna
M4_6,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,1,0,1,66,0,0,1,3,190,66,1,0,Maligna
M4_8,100,20,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,ES,Barcelona,17/09/2008 0:00,2/09/2016 0:00,coleyglesias.com,0,0,0,0,0,0,0,3,186,0,0,0,Maligna
